,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Attendance,HHW,AHW,HO,AO,Time
135,E1,18/10/14,Brighton,Middlesbrough,1.0,2.0,A,0.0,1.0,A,A D'Urso,15.0,11.0,3.0,3.0,10.0,14.0,4.0,2.0,2.0,4.0,0.0,0.0,,,,,,
136,E1,18/10/14,Cardiff,Nott'm Forest,2.0,1.0,H,2.0,0.0,H,M Jones,12.0,10.0,5.0,5.0,8.0,14.0,4.0,7.0,1.0,3.0,0.0,0.0,,,,,,
137,E1,18/10/14,Fulham,Norwich,1.0,0.0,H,1.0,0.0,H,G Salisbury,9.0,10.0,3.0,1.0,15.0,7.0,6.0,10.0,2.0,0.0,0.0,0.0,,,,,,
138,E1,18/10/14,Huddersfield,Blackpool,4.0,2.0,H,3.0,2.0,H,D Bond,17.0,9.0,11.0,4.0,10.0,13.0,5.0,0.0,2.0,3.0,0.0,0.0,,,,,,
139,E1,18/10/14,Ipswich,Blackburn,1.0,1.0,D,0.0,0.0,D,J Adcock,15.0,9.0,6.0,3.0,12.0,16.0,8.0,3.0,1.0,1.0,0.0,1.0,,,,,,
140,E1,18/10/14,Millwall,Wolves,3.0,3.0,D,0.0,1.0,A,D Drysdale,16.0,9.0,5.0,6.0,13.0,17.0,6.0,4.0,1.0,6.0,1.0,0.0,,,,,,
141,E1,18/10/14,Reading,Derby,0.0,3.0,A,0.0,2.0,A,D Deadman,16.0,11.0,6.0,5.0,17.0,12.0,9.0,9.0,2.0,4.0,0.0,0.0,,,,,,
142,E1,18/10/14,Sheffield Weds,Watford,0.0,3.0,A,0.0,2.0,A,J Simpson,16.0,9.0,4.0,6.0,13.0,7.0,8.0,1.0,1.0,2.0,0.0,0.0,,,,,,
143,E1,18/10/14,Wigan,Brentford,0.0,0.0,D,0.0,0.0,D,T Harrington,8.0,12.0,3.0,4.0,8.0,15.0,9.0,7.0,2.0,5.0,0.0,0.0,,,,,,
144,E1,21/10/14,Blackburn,Birmingham,1.0,0.0,H,0.0,0.0,D,R Madley,27.0,18.0,9.0,5.0,12.0,10.0,2.0,2.0,2.0,0.0,0.0,1.0,,,,,,
145,E1,21/10/14,Blackpool,Derby,0.0,1.0,A,0.0,0.0,D,K Wright,13.0,13.0,4.0,6.0,19.0,12.0,9.0,10.0,3.0,1.0,0.0,0.0,,,,,,
146,E1,21/10/14,Bournemouth,Reading,3.0,0.0,H,0.0,0.0,D,M Haywood,14.0,15.0,6.0,3.0,10.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,
147,E1,21/10/14,Brentford,Sheffield Weds,0.0,0.0,D,0.0,0.0,D,O Langford,11.0,13.0,1.0,3.0,7.0,13.0,10.0,8.0,1.0,2.0,0.0,0.0,,,,,,
148,E1,21/10/14,Cardiff,Ipswich,3.0,1.0,H,1.0,1.0,D,D Coote,13.0,13.0,6.0,1.0,14.0,17.0,3.0,0.0,2.0,1.0,0.0,0.0,,,,,,
149,E1,21/10/14,Charlton,Bolton,2.0,1.0,H,1.0,0.0,H,S Hooper,5.0,19.0,2.0,6.0,14.0,12.0,1.0,14.0,2.0,1.0,0.0,0.0,,,,,,
150,E1,21/10/14,Huddersfield,Brighton,1.0,1.0,D,1.0,1.0,D,G Sutton,10.0,11.0,5.0,3.0,9.0,10.0,8.0,5.0,0.0,3.0,0.0,1.0,,,,,,
151,E1,21/10/14,Norwich,Leeds,1.0,1.0,D,0.0,0.0,D,M Clattenburg,20.0,4.0,6.0,1.0,9.0,13.0,9.0,3.0,2.0,2.0,0.0,0.0,,,,,,
152,E1,21/10/14,Rotherham,Fulham,3.0,3.0,D,1.0,1.0,D,M Brown,17.0,15.0,4.0,9.0,10.0,15.0,4.0,5.0,0.0,1.0,0.0,0.0,,,,,,
153,E1,21/10/14,Watford,Nott'm Forest,2.0,2.0,D,1.0,1.0,D,D Whitestone,21.0,11.0,8.0,2.0,9.0,12.0,14.0,6.0,0.0,1.0,0.0,0.0,,,,,,
154,E1,21/10/14,Wigan,Millwall,0.0,0.0,D,0.0,0.0,D,E Ilderton,11.0,5.0,4.0,1.0,12.0,20.0,8.0,2.0,0.0,3.0,0.0,0.0,,,,,,
155,E1,21/10/14,Wolves,Middlesbrough,2.0,0.0,H,1.0,0.0,H,C Berry,17.0,15.0,5.0,6.0,13.0,15.0,4.0,4.0,2.0,1.0,0.0,0.0,,,,,,
156,E1,24/10/14,Fulham,Charlton,3.0,0.0,H,2.0,0.0,H,K Stroud,15.0,23.0,6.0,3.0,3.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,,,,,,
157,E1,25/10/14,Birmingham,Bournemouth,0.0,8.0,A,0.0,3.0,A,K Hill,9.0,28.0,3.0,15.0,8.0,12.0,7.0,5.0,1.0,4.0,1.0,0.0,,,,,,
158,E1,25/10/14,Bolton,Brentford,3.0,1.0,H,0.0,0.0,D,M Heywood,21.0,15.0,8.0,6.0,18.0,8.0,6.0,11.0,6.0,0.0,0.0,0.0,,,,,,
159,E1,25/10/14,Brighton,Rotherham,1.0,1.0,D,1.0,0.0,H,M Bull,19.0,16.0,3.0,7.0,12.0,9.0,12.0,5.0,1.0,2.0,0.0,0.0,,,,,,
160,E1,25/10/14,Derby,Wigan,1.0,2.0,A,1.0,0.0,H,R Madley,12.0,18.0,2.0,8.0,13.0,16.0,5.0,8.0,1.0,5.0,0.0,0.0,,,,,,
161,E1,25/10/14,Ipswich,Huddersfield,2.0,2.0,D,1.0,0.0,H,R Clark,11.0,15.0,4.0,5.0,16.0,10.0,7.0,3.0,3.0,0.0,0.0,0.0,,,,,,
162,E1,25/10/14,Leeds,Wolves,1.0,2.0,A,1.0,0.0,H,D Webb,13.0,18.0,3.0,9.0,10.0,11.0,4.0,5.0,0.0,1.0,0.0,0.0,,,,,,
163,E1,25/10/14,Middlesbrough,Watford,1.0,1.0,D,0.0,0.0,D,J Adcock,16.0,17.0,3.0,3.0,17.0,7.0,4.0,9.0,4.0,1.0,0.0,0.0,,,,,,
164,E1,25/10/14,Millwall,Cardiff,1.0,0.0,H,0.0,0.0,D,S Duncan,17.0,11.0,4.0,3.0,19.0,15.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,
165,E1,25/10/14,Nott'm Forest,Blackburn,1.0,3.0,A,1.0,0.0,H,O Langford,15.0,15.0,3.0,5.0,7.0,9.0,3.0,10.0,0.0,2.0,0.0,0.0,,,,,,
166,E1,25/10/14,Reading,Blackpool,3.0,0.0,H,1.0,0.0,H,G Ward,16.0,9.0,5.0,3.0,18.0,12.0,7.0,4.0,2.0,2.0,0.0,0.0,,,,,,
167,E1,25/10/14,Sheffield Weds,Norwich,0.0,0.0,D,0.0,0.0,D,S Attwell,7.0,9.0,1.0,5.0,17.0,16.0,3.0,10.0,4.0,3.0,0.0,0.0,,,,,,
168,E1,31/10/14,Norwich,Bolton,2.0,1.0,H,1.0,0.0,H,G Scott,19.0,8.0,6.0,2.0,12.0,10.0,11.0,4.0,1.0,2.0,0.0,0.0,,,,,,
169,E1,01/11/14,Blackburn,Reading,3.0,1.0,H,1.0,1.0,D,C Boyeson,17.0,12.0,5.0,3.0,10.0,16.0,1.0,5.0,2.0,3.0,0.0,0.0,,,,,,
170,E1,01/11/14,Blackpool,Ipswich,0.0,2.0,A,0.0,1.0,A,A Haines,13.0,13.0,3.0,2.0,9.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,,,,,,
171,E1,01/11/14,Bournemouth,Brighton,3.0,2.0,H,2.0,1.0,H,K Stroud,13.0,10.0,3.0,3.0,14.0,15.0,9.0,4.0,3.0,5.0,0.0,0.0,,,,,,
172,E1,01/11/14,Brentford,Derby,2.0,1.0,H,0.0,1.0,A,C Berry,10.0,15.0,3.0,3.0,11.0,15.0,5.0,5.0,3.0,4.0,0.0,0.0,,,,,,
173,E1,01/11/14,Cardiff,Leeds,3.0,1.0,H,0.0,0.0,D,A Woolmer,12.0,10.0,4.0,4.0,8.0,11.0,6.0,1.0,2.0,3.0,0.0,0.0,,,,,,
174,E1,01/11/14,Charlton,Sheffield Weds,1.0,1.0,D,0.0,1.0,A,A D'Urso,19.0,12.0,4.0,4.0,9.0,8.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,,
175,E1,01/11/14,Huddersfield,Nott'm Forest,3.0,0.0,H,2.0,0.0,H,A Davies,10.0,24.0,5.0,8.0,13.0,11.0,4.0,5.0,1.0,2.0,0.0,0.0,,,,,,
176,E1,01/11/14,Rotherham,Middlesbrough,0.0,3.0,A,0.0,2.0,A,M Russell,5.0,12.0,1.0,5.0,6.0,11.0,2.0,2.0,2.0,0.0,1.0,0.0,,,,,,
177,E1,01/11/14,Watford,Millwall,3.0,1.0,H,2.0,1.0,H,R Madley,10.0,11.0,7.0,4.0,12.0,18.0,7.0,6.0,1.0,5.0,0.0,0.0,,,,,,
178,E1,01/11/14,Wigan,Fulham,3.0,3.0,D,1.0,2.0,A,J Adcock,17.0,13.0,8.0,4.0,15.0,11.0,10.0,5.0,2.0,1.0,1.0,1.0,,,,,,
179,E1,01/11/14,Wolves,Birmingham,0.0,0.0,D,0.0,0.0,D,A Taylor,22.0,13.0,6.0,3.0,13.0,10.0,5.0,4.0,1.0,3.0,0.0,0.0,,,,,,
180,E1,04/11/14,Birmingham,Watford,2.0,1.0,H,1.0,1.0,D,M Heywood,19.0,12.0,6.0,5.0,7.0,12.0,1.0,5.0,1.0,2.0,0.0,0.0,,,,,,
181,E1,04/11/14,Bolton,Cardiff,3.0,0.0,H,2.0,0.0,H,G Eltringham,15.0,14.0,6.0,4.0,20.0,5.0,6.0,7.0,1.0,1.0,0.0,0.0,,,,,,
182,E1,04/11/14,Brighton,Wigan,1.0,0.0,H,1.0,0.0,H,L Collins,10.0,18.0,3.0,5.0,10.0,15.0,3.0,4.0,0.0,2.0,0.0,0.0,,,,,,
183,E1,04/11/14,Derby,Huddersfield,3.0,2.0,H,2.0,1.0,H,K Hill,16.0,18.0,8.0,6.0,9.0,13.0,9.0,8.0,2.0,2.0,0.0,0.0,,,,,,
184,E1,04/11/14,Ipswich,Wolves,2.0,1.0,H,1.0,0.0,H,A Madley,20.0,13.0,8.0,1.0,14.0,8.0,8.0,5.0,3.0,2.0,0.0,0.0,,,,,,
185,E1,04/11/14,Leeds,Charlton,2.0,2.0,D,0.0,0.0,D,G Salisbury,18.0,6.0,6.0,3.0,12.0,13.0,7.0,5.0,2.0,2.0,0.0,0.0,,,,,,
186,E1,04/11/14,Middlesbrough,Norwich,4.0,0.0,H,2.0,0.0,H,N Miller,15.0,9.0,6.0,1.0,9.0,13.0,12.0,2.0,2.0,3.0,0.0,0.0,,,,,,
187,E1,04/11/14,Millwall,Blackburn,2.0,2.0,D,0.0,1.0,A,D Deadman,15.0,17.0,6.0,2.0,13.0,9.0,5.0,4.0,2.0,1.0,1.0,0.0,,,,,,
188,E1,04/11/14,Reading,Rotherham,3.0,0.0,H,1.0,0.0,H,P Miller,13.0,8.0,5.0,4.0,15.0,12.0,8.0,5.0,2.0,2.0,0.0,0.0,,,,,,
189,E1,04/11/14,Sheffield Weds,Bournemouth,0.0,2.0,A,0.0,0.0,D,M Dean,11.0,16.0,3.0,6.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,,,,,,
190,E1,05/11/14,Fulham,Blackpool,2.0,2.0,D,1.0,2.0,A,R Madley,32.0,7.0,9.0,3.0,11.0,14.0,18.0,1.0,2.0,3.0,0.0,1.0,,,,,,
191,E1,05/11/14,Nott'm Forest,Brentford,1.0,3.0,A,0.0,2.0,A,M Haywood,18.0,12.0,6.0,5.0,7.0,10.0,9.0,6.0,1.0,2.0,0.0,0.0,,,,,,
192,E1,07/11/14,Bolton,Wigan,3.0,1.0,H,0.0,0.0,D,S Duncan,15.0,9.0,5.0,2.0,16.0,12.0,4.0,1.0,1.0,3.0,0.0,0.0,,,,,,
193,E1,08/11/14,Birmingham,Cardiff,0.0,0.0,D,0.0,0.0,D,K Friend,11.0,14.0,2.0,2.0,7.0,14.0,7.0,7.0,1.0,4.0,1.0,0.0,,,,,,
194,E1,08/11/14,Brighton,Blackburn,1.0,1.0,D,1.0,0.0,H,M Haywood,14.0,14.0,5.0,4.0,14.0,7.0,6.0,4.0,2.0,4.0,0.0,0.0,,,,,,
195,E1,08/11/14,Derby,Wolves,5.0,0.0,H,3.0,0.0,H,G Salisbury,15.0,11.0,6.0,2.0,14.0,14.0,9.0,4.0,1.0,4.0,0.0,0.0,,,,,,
196,E1,08/11/14,Fulham,Huddersfield,3.0,1.0,H,1.0,0.0,H,A Woolmer,13.0,16.0,6.0,3.0,12.0,10.0,4.0,10.0,3.0,0.0,0.0,0.0,,,,,,
197,E1,08/11/14,Ipswich,Watford,1.0,0.0,H,0.0,0.0,D,E Ilderton,17.0,10.0,4.0,2.0,8.0,18.0,10.0,5.0,1.0,3.0,0.0,0.0,,,,,,
198,E1,08/11/14,Leeds,Blackpool,3.0,1.0,H,3.0,0.0,H,S Attwell,18.0,14.0,6.0,1.0,9.0,13.0,2.0,3.0,1.0,0.0,0.0,0.0,,,,,,
199,E1,08/11/14,Middlesbrough,Bournemouth,0.0,0.0,D,0.0,0.0,D,S Hooper,11.0,10.0,1.0,3.0,14.0,12.0,1.0,4.0,2.0,3.0,0.0,0.0,,,,,,
200,E1,08/11/14,Millwall,Brentford,2.0,3.0,A,0.0,1.0,A,J Adcock,17.0,15.0,5.0,7.0,11.0,16.0,7.0,4.0,3.0,2.0,0.0,0.0,,,,,,
201,E1,08/11/14,Nott'm Forest,Norwich,2.0,1.0,H,0.0,1.0,A,A Madley,18.0,9.0,3.0,3.0,10.0,15.0,7.0,6.0,2.0,3.0,0.0,0.0,,,,,,
202,E1,08/11/14,Reading,Charlton,0.0,1.0,A,0.0,1.0,A,N Swarbrick,20.0,9.0,2.0,4.0,9.0,11.0,12.0,0.0,2.0,2.0,0.0,0.0,,,,,,
203,E1,08/11/14,Sheffield Weds,Rotherham,0.0,0.0,D,0.0,0.0,D,N Miller,11.0,14.0,3.0,2.0,6.0,8.0,5.0,4.0,0.0,1.0,0.0,0.0,,,,,,
204,E1,21/11/14,Brentford,Fulham,2.0,1.0,H,0.0,0.0,D,D Coote,18.0,9.0,9.0,5.0,11.0,9.0,8.0,7.0,2.0,2.0,0.0,0.0,,,,,,
205,E1,21/11/14,Cardiff,Reading,2.0,1.0,H,2.0,0.0,H,J Linington,16.0,8.0,5.0,4.0,13.0,10.0,6.0,2.0,1.0,2.0,0.0,1.0,,,,,,
206,E1,22/11/14,Blackburn,Leeds,2.0,1.0,H,0.0,1.0,A,K Wright,20.0,10.0,5.0,3.0,8.0,14.0,6.0,5.0,1.0,2.0,1.0,0.0,,,,,,
207,E1,22/11/14,Blackpool,Bolton,1.0,1.0,D,0.0,0.0,D,N Miller,13.0,15.0,4.0,3.0,9.0,13.0,1.0,5.0,2.0,1.0,0.0,0.0,,,,,,
208,E1,22/11/14,Bournemouth,Ipswich,2.0,2.0,D,1.0,0.0,H,M Bull,23.0,10.0,9.0,4.0,9.0,15.0,6.0,6.0,2.0,3.0,0.0,0.0,,,,,,
209,E1,22/11/14,Charlton,Millwall,0.0,0.0,D,0.0,0.0,D,G Scott,10.0,14.0,5.0,6.0,11.0,13.0,9.0,7.0,1.0,2.0,0.0,0.0,,,,,,
210,E1,22/11/14,Huddersfield,Sheffield Weds,0.0,0.0,D,0.0,0.0,D,G Salisbury,16.0,15.0,3.0,3.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,0.0,,,,,,
211,E1,22/11/14,Norwich,Brighton,3.0,3.0,D,1.0,1.0,D,G Eltringham,23.0,13.0,10.0,5.0,17.0,7.0,5.0,2.0,2.0,2.0,1.0,0.0,,,,,,
212,E1,22/11/14,Rotherham,Birmingham,0.0,1.0,A,0.0,0.0,D,D Bond,11.0,23.0,2.0,8.0,10.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,,,,,,
213,E1,22/11/14,Watford,Derby,1.0,2.0,A,0.0,1.0,A,K Stroud,15.0,11.0,6.0,6.0,18.0,12.0,6.0,9.0,4.0,1.0,0.0,0.0,,,,,,
214,E1,22/11/14,Wigan,Middlesbrough,1.0,1.0,D,1.0,0.0,H,D Webb,12.0,8.0,1.0,2.0,9.0,11.0,6.0,5.0,2.0,2.0,0.0,0.0,,,,,,
215,E1,22/11/14,Wolves,Nott'm Forest,0.0,3.0,A,0.0,0.0,D,P Tierney,10.0,19.0,1.0,9.0,14.0,13.0,5.0,11.0,2.0,3.0,0.0,0.0,,,,,,
216,E1,29/11/14,Birmingham,Nott'm Forest,2.0,1.0,H,1.0,0.0,H,G Eltringham,17.0,9.0,7.0,5.0,10.0,13.0,10.0,2.0,1.0,4.0,0.0,1.0,,,,,,
217,E1,29/11/14,Bolton,Huddersfield,1.0,0.0,H,0.0,0.0,D,C Berry,14.0,10.0,3.0,3.0,10.0,12.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,
218,E1,29/11/14,Bournemouth,Millwall,2.0,2.0,D,2.0,0.0,H,A Davies,15.0,16.0,3.0,7.0,8.0,11.0,3.0,6.0,1.0,3.0,0.0,0.0,,,,,,
219,E1,29/11/14,Brentford,Wolves,4.0,0.0,H,1.0,0.0,H,M Brown,9.0,9.0,5.0,2.0,8.0,13.0,8.0,2.0,1.0,4.0,0.0,0.0,,,,,,
220,E1,29/11/14,Brighton,Fulham,1.0,2.0,A,0.0,0.0,D,S Hooper,19.0,17.0,4.0,3.0,10.0,12.0,8.0,5.0,1.0,3.0,1.0,0.0,,,,,,
221,E1,29/11/14,Charlton,Ipswich,0.0,1.0,A,0.0,0.0,D,D Bond,21.0,19.0,5.0,6.0,5.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,
222,E1,29/11/14,Leeds,Derby,2.0,0.0,H,1.0,0.0,H,M Russell,14.0,11.0,5.0,0.0,18.0,6.0,5.0,6.0,4.0,5.0,0.0,0.0,,,,,,
223,E1,29/11/14,Middlesbrough,Blackburn,1.0,1.0,D,0.0,0.0,D,M Clattenburg,25.0,13.0,11.0,6.0,9.0,9.0,15.0,6.0,1.0,1.0,0.0,0.0,,,,,,
224,E1,29/11/14,Norwich,Reading,1.0,2.0,A,1.0,2.0,A,D Webb,21.0,6.0,5.0,4.0,11.0,13.0,10.0,7.0,2.0,2.0,0.0,0.0,,,,,,
225,E1,29/11/14,Rotherham,Blackpool,1.0,1.0,D,0.0,0.0,D,T Harrington,13.0,9.0,4.0,4.0,10.0,8.0,7.0,4.0,3.0,0.0,0.0,0.0,,,,,,
226,E1,29/11/14,Sheffield Weds,Wigan,2.0,1.0,H,1.0,1.0,D,C Kavanagh,18.0,14.0,7.0,5.0,13.0,14.0,3.0,7.0,3.0,2.0,0.0,0.0,,,,,,
227,E1,29/11/14,Watford,Cardiff,0.0,1.0,A,0.0,1.0,A,P Gibbs,22.0,11.0,5.0,3.0,10.0,11.0,3.0,4.0,0.0,2.0,0.0,0.0,,,,,,
228,E1,05/12/14,Fulham,Watford,0.0,5.0,A,0.0,3.0,A,P Tierney,8.0,17.0,2.0,10.0,5.0,14.0,5.0,10.0,0.0,1.0,1.0,0.0,,,,,,
229,E1,06/12/14,Blackburn,Sheffield Weds,1.0,2.0,A,1.0,1.0,D,S Martin,11.0,14.0,5.0,5.0,15.0,11.0,4.0,6.0,0.0,1.0,0.0,0.0,,,,,,
230,E1,06/12/14,Blackpool,Birmingham,1.0,0.0,H,0.0,0.0,D,D Coote,15.0,10.0,9.0,5.0,18.0,13.0,3.0,6.0,5.0,2.0,0.0,0.0,,,,,,
231,E1,06/12/14,Cardiff,Rotherham,0.0,0.0,D,0.0,0.0,D,A D'Urso,14.0,13.0,2.0,4.0,10.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,
232,E1,06/12/14,Derby,Brighton,3.0,0.0,H,3.0,0.0,H,M Heywood,18.0,11.0,8.0,0.0,11.0,10.0,4.0,4.0,2.0,2.0,0.0,0.0,,,,,,
233,E1,06/12/14,Huddersfield,Brentford,2.0,1.0,H,1.0,0.0,H,E Ilderton,18.0,22.0,8.0,8.0,11.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0,,,,,,
234,E1,06/12/14,Ipswich,Leeds,4.0,1.0,H,3.0,1.0,H,M Dean,19.0,22.0,5.0,2.0,16.0,13.0,9.0,7.0,2.0,2.0,0.0,0.0,,,,,,
235,E1,06/12/14,Millwall,Middlesbrough,1.0,5.0,A,0.0,4.0,A,M Russell,16.0,15.0,3.0,7.0,10.0,14.0,3.0,5.0,1.0,0.0,0.0,0.0,,,,,,
236,E1,06/12/14,Nott'm Forest,Charlton,1.0,1.0,D,0.0,1.0,A,K Wright,17.0,4.0,5.0,3.0,14.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,,,,,,
237,E1,06/12/14,Reading,Bolton,0.0,0.0,D,0.0,0.0,D,K Hill,18.0,10.0,5.0,3.0,11.0,10.0,10.0,4.0,3.0,0.0,0.0,0.0,,,,,,
238,E1,06/12/14,Wigan,Norwich,0.0,1.0,A,0.0,1.0,A,O Langford,9.0,6.0,6.0,3.0,5.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,
239,E1,06/12/14,Wolves,Bournemouth,1.0,2.0,A,1.0,0.0,H,M Jones,13.0,24.0,5.0,7.0,20.0,12.0,6.0,7.0,3.0,2.0,2.0,0.0,,,,,,
240,E1,12/12/14,Brighton,Millwall,0.0,1.0,A,0.0,1.0,A,J Linington,14.0,9.0,3.0,2.0,12.0,20.0,5.0,2.0,2.0,4.0,0.0,0.0,,,,,,
241,E1,13/12/14,Birmingham,Reading,6.0,1.0,H,4.0,1.0,H,N Miller,11.0,16.0,7.0,4.0,13.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,,,,,,
242,E1,13/12/14,Bolton,Ipswich,0.0,0.0,D,0.0,0.0,D,G Sutton,6.0,19.0,0.0,7.0,13.0,9.0,5.0,6.0,2.0,3.0,0.0,0.0,,,,,,
243,E1,13/12/14,Bournemouth,Cardiff,5.0,3.0,H,3.0,1.0,H,J Adcock,23.0,17.0,12.0,4.0,7.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,,,,,,
244,E1,13/12/14,Brentford,Blackburn,3.0,1.0,H,1.0,1.0,D,A Woolmer,11.0,11.0,5.0,4.0,13.0,12.0,3.0,3.0,1.0,2.0,0.0,0.0,,,,,,
245,E1,13/12/14,Charlton,Blackpool,2.0,2.0,D,1.0,1.0,D,A Davies,12.0,10.0,4.0,5.0,12.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,
246,E1,13/12/14,Leeds,Fulham,0.0,1.0,A,0.0,0.0,D,S Duncan,15.0,8.0,3.0,3.0,4.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,,,,,,
247,E1,13/12/14,Middlesbrough,Derby,2.0,0.0,H,1.0,0.0,H,R East,15.0,6.0,7.0,2.0,15.0,15.0,6.0,3.0,2.0,3.0,0.0,1.0,,,,,,
248,E1,13/12/14,Norwich,Huddersfield,5.0,0.0,H,0.0,0.0,D,M Brown,26.0,9.0,9.0,3.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,1.0,,,,,,
249,E1,13/12/14,Rotherham,Nott'm Forest,0.0,0.0,D,0.0,0.0,D,R Clark,16.0,8.0,3.0,0.0,13.0,14.0,4.0,6.0,2.0,1.0,0.0,0.0,,,,,,
250,E1,13/12/14,Sheffield Weds,Wolves,0.0,1.0,A,0.0,0.0,D,S Attwell,16.0,15.0,2.0,5.0,9.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,,,,,,
251,E1,13/12/14,Watford,Wigan,2.0,1.0,H,1.0,1.0,D,M Haywood,14.0,11.0,4.0,4.0,11.0,8.0,0.0,6.0,2.0,1.0,0.0,0.0,,,,,,
252,E1,19/12/14,Millwall,Bolton,0.0,1.0,A,0.0,0.0,D,S Attwell,8.0,14.0,2.0,8.0,12.0,14.0,3.0,4.0,2.0,3.0,0.0,0.0,,,,,,
253,E1,20/12/14,Blackburn,Charlton,2.0,0.0,H,2.0,0.0,H,D Webb,19.0,8.0,7.0,2.0,10.0,12.0,8.0,6.0,0.0,1.0,0.0,0.0,,,,,,
254,E1,20/12/14,Blackpool,Bournemouth,1.0,6.0,A,0.0,2.0,A,A Madley,11.0,21.0,6.0,11.0,11.0,8.0,4.0,6.0,2.0,1.0,0.0,0.0,,,,,,
255,E1,20/12/14,Cardiff,Brentford,2.0,3.0,A,0.0,3.0,A,G Scott,20.0,9.0,9.0,5.0,11.0,11.0,7.0,3.0,1.0,4.0,0.0,0.0,,,,,,
256,E1,20/12/14,Derby,Norwich,2.0,2.0,D,1.0,0.0,H,P Tierney,6.0,17.0,2.0,3.0,5.0,9.0,1.0,3.0,1.0,2.0,0.0,0.0,,,,,,
257,E1,20/12/14,Fulham,Sheffield Weds,4.0,0.0,H,2.0,0.0,H,M Jones,13.0,17.0,6.0,2.0,11.0,14.0,4.0,9.0,2.0,3.0,0.0,0.0,,,,,,
258,E1,20/12/14,Huddersfield,Birmingham,0.0,1.0,A,0.0,0.0,D,J Simpson,16.0,9.0,5.0,2.0,13.0,14.0,7.0,5.0,1.0,1.0,0.0,0.0,,,,,,
259,E1,20/12/14,Ipswich,Middlesbrough,2.0,0.0,H,2.0,0.0,H,J Linington,15.0,12.0,6.0,3.0,5.0,19.0,1.0,6.0,1.0,3.0,0.0,0.0,,,,,,
260,E1,20/12/14,Nott'm Forest,Leeds,1.0,1.0,D,1.0,0.0,H,K Friend,17.0,8.0,6.0,4.0,14.0,12.0,7.0,4.0,3.0,1.0,0.0,0.0,,,,,,
261,E1,20/12/14,Reading,Watford,0.0,1.0,A,0.0,0.0,D,G Ward,16.0,6.0,4.0,2.0,9.0,9.0,7.0,4.0,2.0,1.0,0.0,1.0,,,,,,
262,E1,20/12/14,Wigan,Rotherham,1.0,2.0,A,0.0,1.0,A,K Stroud,14.0,13.0,3.0,6.0,13.0,14.0,11.0,3.0,2.0,4.0,0.0,0.0,,,,,,
263,E1,20/12/14,Wolves,Brighton,1.0,1.0,D,0.0,1.0,A,D Bond,19.0,5.0,7.0,3.0,10.0,14.0,6.0,1.0,3.0,3.0,0.0,1.0,,,,,,
264,E1,26/12/14,Birmingham,Derby,0.0,4.0,A,0.0,2.0,A,C Foy,10.0,15.0,2.0,6.0,8.0,12.0,3.0,9.0,1.0,2.0,0.0,0.0,,,,,,
265,E1,26/12/14,Bolton,Blackburn,2.0,1.0,H,0.0,1.0,A,C Pawson,13.0,16.0,6.0,5.0,16.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,,,,,,
266,E1,26/12/14,Bournemouth,Fulham,2.0,0.0,H,1.0,0.0,H,K Stroud,17.0,5.0,7.0,0.0,9.0,14.0,6.0,5.0,2.0,1.0,0.0,0.0,,,,,,
267,E1,26/12/14,Brentford,Ipswich,2.0,4.0,A,0.0,3.0,A,F Graham,16.0,13.0,6.0,7.0,5.0,9.0,3.0,4.0,2.0,1.0,0.0,0.0,,,,,,
268,E1,26/12/14,Brighton,Reading,2.0,2.0,D,1.0,2.0,A,G Salisbury,15.0,10.0,7.0,4.0,12.0,18.0,9.0,4.0,1.0,4.0,0.0,0.0,,,,,,
269,E1,26/12/14,Charlton,Cardiff,1.0,1.0,D,0.0,1.0,A,M Russell,18.0,15.0,7.0,5.0,15.0,8.0,5.0,3.0,1.0,1.0,1.0,0.0,,,,,,
